Number of Intruders,Intruder Size,Intruder Speed,Direction Change Interval,Avg Collisions per Step,Avg Deviation,Model
5,6,2,9,0.030866666666666667,62.6257644723205,agent.zip
5,3,2,6,0.007733333333333333,77.37074934421425,agent.zip
5,6,3,6,0.03233333333333333,81.17965101266829,agent.zip
5,6,2,6,0.011533333333333333,77.35393087898002,agent.zip
5,9,3,12,0.047266666666666665,82.82790988434037,agent.zip
5,3,2,9,0.020133333333333333,62.63641613910019,agent.zip
5,9,2,6,0.0152,77.33691401873963,agent.zip
5,9,3,9,0.0578,74.98763184617567,agent.zip
10,6,2,6,0.010866666666666667,75.693417201841,agent.zip
10,6,1,12,0.006733333333333333,59.074485700515844,agent.zip
10,9,1,6,0.012466666666666666,73.73936951296677,agent.zip
10,3,3,6,0.018666666666666668,65.04640054096363,agent.zip
10,3,2,12,0.021333333333333333,87.06098985147287,agent.zip
10,6,2,9,0.03506666666666667,69.1123366043765,agent.zip
20,6,3,6,0.07753333333333333,70.4216037455301,agent.zip
20,9,3,12,0.24653333333333333,75.37873816455017,agent.zip
20,6,1,12,0.054,85.72844709415288,agent.zip
20,3,1,12,0.0384,73.82293262903146,agent.zip
20,9,1,9,0.03613333333333334,85.09685784522465,agent.zip
20,9,3,9,0.2014,63.73319519083472,agent.zip
40,6,2,6,0.0692,68.28051947314908,agent.zip
40,6,3,9,0.298,77.62200734134322,agent.zip
40,9,2,12,0.25606666666666666,77.55410563883187,agent.zip
40,3,2,9,0.07706666666666667,76.91269929877556,agent.zip
