Number of Intruders,Intruder Size,Intruder Speed,Direction Change Interval,Avg Collisions per Step,Avg Deviation,Model
30,6,3,9,0.5194444444444445,60.29660770465305,agent.zip
30,6,2,12,0.475,62.94445408500959,agent.zip
40,6,3,6,0.4638888888888889,60.38649606976097,agent.zip
30,9,3,12,0.6638888888888889,60.17203835610119,agent.zip
40,9,3,12,0.6694444444444444,60.3374843293068,agent.zip
30,9,3,6,0.6638888888888889,60.17203835610119,agent.zip
30,6,3,12,0.5194444444444445,60.29660770465305,agent.zip
30,6,3,6,0.5194444444444445,60.29660770465305,agent.zip
30,9,2,9,0.6111111111111112,62.79350214932183,agent.zip
40,9,2,12,0.6638888888888889,62.42005382549301,agent.zip
