Number of Intruders,Intruder Size,Intruder Speed,Direction Change Interval,Avg Collisions per Step,Avg Deviation,Model
5,3,2,6,0.008666666666666666,80.94223301806028,agent.zip
5,9,2,12,0.028533333333333334,81.87882422606832,agent.zip
5,3,1,12,0.0011333333333333334,86.26478146125419,agent.zip
5,6,3,12,0.05706666666666667,78.59403951187929,agent.zip
5,3,2,12,0.0148,81.88368900211331,agent.zip
5,6,3,6,0.013666666666666667,80.27549480898843,agent.zip
5,3,1,9,0.0106,70.95449336208691,agent.zip
10,3,1,9,0.012,74.3220966672246,agent.zip
10,9,2,12,0.07346666666666667,75.88819653292585,agent.zip
10,6,1,6,0.013933333333333334,73.89237099096694,agent.zip
10,3,3,12,0.06373333333333334,76.61647965446028,agent.zip
10,9,1,9,0.024466666666666668,74.30132854933873,agent.zip
10,9,3,9,0.12186666666666666,85.48669402557809,agent.zip
10,9,2,6,0.011266666666666666,79.53436342511849,agent.zip
20,3,1,9,0.028933333333333332,79.1105941404573,agent.zip
20,3,1,12,0.0156,84.37070295872381,agent.zip
20,9,1,6,0.0406,75.81496966081917,agent.zip
20,6,3,12,0.20813333333333334,89.74288734275771,agent.zip
40,6,3,9,0.3280666666666667,74.32848291595177,agent.zip
40,3,3,6,0.14466666666666667,64.4116594485197,agent.zip
40,6,1,9,0.060333333333333336,78.37905550374799,agent.zip
40,9,2,6,0.10666666666666667,80.86289371821631,agent.zip
40,6,1,12,0.04933333333333333,82.12428994256355,agent.zip
40,9,3,6,0.2346,81.56801416210375,agent.zip
