Number of Intruders,Intruder Size,Intruder Speed,Direction Change Interval,Avg Collisions per Step,Avg Deviation,Model
5,3,1,9,0.002,65.98394396163248,agent.zip
5,3,3,12,0.046266666666666664,86.27106792274084,agent.zip
5,6,2,6,0.012933333333333333,80.60095330888541,agent.zip
5,6,3,12,0.06366666666666666,86.26361206432958,agent.zip
5,6,1,6,0.004733333333333333,65.06752146213267,agent.zip
10,3,2,6,0.014266666666666667,77.15150049228205,agent.zip
5,6,3,6,0.027866666666666668,74.92358739636285,agent.zip
10,3,3,6,0.018866666666666667,77.9996675857348,agent.zip
10,9,1,9,0.020666666666666667,72.72054528216965,agent.zip
10,6,2,6,0.022866666666666667,77.11303864082662,agent.zip
10,6,1,12,0.010933333333333333,76.9141606478618,agent.zip
10,6,3,12,0.10186666666666666,73.86670453683267,agent.zip
10,6,1,9,0.0148,72.74086504912361,agent.zip
10,6,3,6,0.029266666666666667,77.99559322999717,agent.zip
20,6,1,6,0.013333333333333334,74.3905612537989,agent.zip
20,3,2,12,0.0592,65.60998232843174,agent.zip
20,3,3,9,0.11226666666666667,69.7691111909543,agent.zip
20,6,2,12,0.08593333333333333,65.61067835511906,agent.zip
20,3,3,6,0.06766666666666667,84.29219133475546,agent.zip
40,6,1,12,0.07533333333333334,65.85900143593902,agent.zip
40,3,3,12,0.30673333333333336,70.41843275206456,agent.zip
40,9,3,9,0.35306666666666664,69.4888989248768,agent.zip
40,6,3,12,0.3712666666666667,77.38310330827403,agent.zip
40,9,2,9,0.22133333333333333,73.11611390160915,agent.zip
