Number of Intruders,Intruder Size,Intruder Speed,Direction Change Interval,Avg Collisions per Step,Avg Deviation,Model
5,9,1,9,0.0021333333333333334,65.56803787116972,agent.zip
5,6,3,12,0.0446,82.86249705410879,agent.zip
5,9,2,12,0.04106666666666667,73.99214160809235,agent.zip
10,3,3,12,0.06286666666666667,77.04434622110793,agent.zip
5,6,3,6,0.011533333333333333,64.33435935638856,agent.zip
10,9,1,6,0.02,74.68073832843054,agent.zip
5,6,3,9,0.0382,67.29777417001745,agent.zip
10,6,1,12,0.0302,70.06018964475192,agent.zip
10,9,3,6,0.08506666666666667,74.75761309883933,agent.zip
5,3,2,6,0.009866666666666666,76.684630694231,agent.zip
10,9,3,9,0.0974,80.41654845354128,agent.zip
10,6,3,12,0.13053333333333333,78.65915592181179,agent.zip
10,9,2,6,0.0212,79.01872380837698,agent.zip
10,3,3,9,0.0508,80.44542818356665,agent.zip
10,3,2,9,0.031133333333333332,71.21242429946291,agent.zip
20,3,3,9,0.13933333333333334,75.3918184546426,agent.zip
20,6,2,6,0.029133333333333334,77.02677634595851,agent.zip
20,6,3,6,0.0918,82.93478805168594,agent.zip
20,6,3,9,0.15873333333333334,82.87640375113416,agent.zip
20,9,2,6,0.052,76.6646883693256,agent.zip
20,3,2,9,0.06793333333333333,76.13313783020418,agent.zip
40,9,3,12,0.42246666666666666,76.41157839269805,agent.zip
40,6,3,6,0.13493333333333332,68.02476447035666,agent.zip
40,9,1,6,0.0488,74.2896740890718,agent.zip
