Number of Intruders,Intruder Size,Intruder Speed,Direction Change Interval,Avg Collisions per Step,Avg Deviation,Model
30,9,2,12,0.44166666666666665,63.8906560636176,agent.zip
30,9,2,9,0.44166666666666665,63.8906560636176,agent.zip
30,3,2,12,0.21666666666666667,64.21774256278253,agent.zip
30,3,2,9,0.21666666666666667,64.21774256278253,agent.zip
30,3,2,6,0.21666666666666667,64.21774256278253,agent.zip
30,9,3,6,0.4777777777777778,60.35163175166141,agent.zip
30,6,2,12,0.35555555555555557,64.14214008967649,agent.zip
40,3,2,12,0.3472222222222222,60.99472128449261,agent.zip
40,3,3,6,0.4111111111111111,60.507869175552315,agent.zip
40,9,3,6,0.6833333333333333,60.23488105923167,agent.zip
