Number of Intruders,Intruder Size,Intruder Speed,Direction Change Interval,Avg Collisions per Step,Avg Deviation,Model
40,9,3,9,0.6083333333333333,56.90910922508086,agent.zip
30,6,2,6,0.49444444444444446,64.00418699270718,agent.zip
40,6,2,6,0.5361111111111111,58.853295909387384,agent.zip
30,9,3,6,0.5861111111111111,65.12805397213315,agent.zip
30,6,3,9,0.4583333333333333,65.06764833213688,agent.zip
30,3,3,6,0.28055555555555556,65.02054134904805,agent.zip
30,6,3,6,0.4583333333333333,65.06764833213688,agent.zip
40,9,2,12,0.6527777777777778,58.8791845547529,agent.zip
40,9,2,9,0.6527777777777778,58.8791845547529,agent.zip
40,9,3,12,0.6083333333333333,56.90910922508086,agent.zip
