Number of Intruders,Intruder Size,Intruder Speed,Direction Change Interval,Avg Collisions per Step,Avg Deviation,Model
30,6,3,12,0.4388888888888889,55.89484763070623,agent.zip
30,9,3,12,0.5861111111111111,56.004784108534615,agent.zip
30,6,2,6,0.44722222222222224,60.12462293044158,agent.zip
40,3,2,12,0.49166666666666664,44.7795906422044,agent.zip
30,9,2,6,0.5694444444444444,60.31413063137794,agent.zip
30,3,2,9,0.3277777777777778,59.87784073480831,agent.zip
30,3,2,12,0.3277777777777778,59.87784073480831,agent.zip
30,6,2,12,0.44722222222222224,60.12462293044158,agent.zip
40,3,2,6,0.49166666666666664,44.7795906422044,agent.zip
40,6,3,9,0.6833333333333333,64.89294941327124,agent.zip
