Number of Intruders,Intruder Size,Intruder Speed,Direction Change Interval,Avg Collisions per Step,Avg Deviation,Model
5,3,2,12,0.0184,69.54341324902283,agent.zip
5,9,3,9,0.04006666666666667,73.19772770112709,agent.zip
10,9,2,9,0.059666666666666666,67.95435274789229,agent.zip
5,9,1,12,0.009066666666666667,67.40112704322998,agent.zip
5,3,1,9,0.0044,83.72042576713034,agent.zip
10,9,3,12,0.1088,67.99164714195058,agent.zip
5,6,2,9,0.009066666666666667,80.35250708557787,agent.zip
5,9,2,12,0.038066666666666665,69.55147730368523,agent.zip
10,3,3,12,0.07566666666666666,75.72941677788569,agent.zip
10,3,1,9,0.006066666666666666,81.34474946937085,agent.zip
10,6,2,12,0.0662,73.08615573377574,agent.zip
10,9,1,6,0.0304,81.53572877290011,agent.zip
10,6,3,9,0.08366666666666667,87.29711199489017,agent.zip
20,3,1,6,0.017333333333333333,66.10300976687361,agent.zip
20,3,3,6,0.0626,73.78330486761782,agent.zip
20,6,2,12,0.0576,67.30631544627143,agent.zip
20,3,2,9,0.034333333333333334,78.59749881610156,agent.zip
40,3,2,6,0.057133333333333335,81.57349483712304,agent.zip
40,6,3,9,0.29413333333333336,66.43835192938283,agent.zip
40,9,3,6,0.20466666666666666,82.1505444891355,agent.zip
40,6,3,6,0.1822,78.47293605842164,agent.zip
40,3,1,6,0.017266666666666666,71.35869715951604,agent.zip
40,3,1,9,0.052,60.40811573846876,agent.zip
40,9,1,9,0.07006666666666667,80.38662016874713,agent.zip
