Number of Intruders,Intruder Size,Intruder Speed,Direction Change Interval,Avg Collisions per Step,Avg Deviation,Model
5,3,1,9,0.0019333333333333333,66.10520489822842,agent.zip
5,3,2,9,0.004666666666666667,71.74072139198515,agent.zip
5,9,1,9,0.009066666666666667,66.09088262234549,agent.zip
5,9,2,9,0.017866666666666666,71.73174629688516,agent.zip
5,6,2,12,0.004266666666666667,79.16528364496125,agent.zip
5,6,3,6,0.024666666666666667,76.5904815224689,agent.zip
10,3,3,9,0.052333333333333336,88.12905818925773,agent.zip
10,3,2,12,0.037,69.53533188124747,agent.zip
10,9,1,6,0.020266666666666665,77.78978822929008,agent.zip
10,3,3,6,0.0296,76.98958466696473,agent.zip
20,6,1,12,0.047066666666666666,71.48892092148434,agent.zip
20,6,3,9,0.1386,65.43423620072875,agent.zip
20,6,1,9,0.03546666666666667,64.3592980437029,agent.zip
20,9,2,9,0.1178,75.27899844884182,agent.zip
20,3,3,6,0.0576,77.45077472965956,agent.zip
20,6,3,6,0.09546666666666667,80.08487941319544,agent.zip
20,6,2,12,0.12033333333333333,76.34126715092894,agent.zip
20,9,3,6,0.09793333333333333,73.92499957737756,agent.zip
20,6,2,6,0.0424,63.50786808068418,agent.zip
20,9,1,6,0.031733333333333336,66.14784061979712,agent.zip
20,9,2,12,0.12373333333333333,70.28918832708125,agent.zip
40,6,3,12,0.3864666666666667,84.64049349777096,agent.zip
40,6,1,6,0.021,68.36062628207377,agent.zip
40,9,1,9,0.056933333333333336,78.7734018165337,agent.zip
