Number of Intruders,Intruder Size,Intruder Speed,Direction Change Interval,Avg Collisions per Step,Avg Deviation,Model
5,3,2,12,0.011666666666666667,82.37524013757553,agent.zip
5,6,1,9,0.0028,76.6565210542876,agent.zip
5,3,1,9,0.0012,76.67043000920278,agent.zip
5,9,2,6,0.0028666666666666667,83.94383794161466,agent.zip
5,9,1,6,0.0088,67.70620155823613,agent.zip
5,9,3,9,0.049466666666666666,69.01943347545641,agent.zip
5,3,3,12,0.037333333333333336,73.17729970394541,agent.zip
5,6,1,12,0.0216,65.20842467871701,agent.zip
10,9,1,9,0.0166,79.0088190632947,agent.zip
10,3,3,6,0.0236,67.81464317330793,agent.zip
10,3,2,6,0.011466666666666667,80.77659059158799,agent.zip
20,3,3,12,0.1534,78.1375024247508,agent.zip
20,9,2,6,0.0638,71.45386292632958,agent.zip
20,9,1,9,0.046066666666666665,74.9733847704873,agent.zip
20,6,1,9,0.04173333333333333,71.14423102044793,agent.zip
20,3,1,12,0.0522,69.18301334292501,agent.zip
20,3,3,9,0.108,73.60286588046668,agent.zip
20,9,1,6,0.020866666666666665,84.82666164003281,agent.zip
40,3,2,6,0.0316,64.61834460892238,agent.zip
40,9,3,6,0.2176,72.4573196273353,agent.zip
40,3,2,9,0.10786666666666667,70.14587374859214,agent.zip
40,9,2,6,0.09026666666666666,70.96786052593431,agent.zip
40,9,2,12,0.2586,85.10649885810926,agent.zip
40,6,2,6,0.05506666666666667,67.52904671376334,agent.zip
