Number of Intruders,Intruder Size,Intruder Speed,Direction Change Interval,Avg Collisions per Step,Avg Deviation,Model
30,3,3,12,0.24444444444444444,64.12068186767424,agent.zip
40,3,3,6,0.4305555555555556,64.75636436852835,agent.zip
30,3,2,12,0.275,59.64624279834985,agent.zip
30,9,3,12,0.45,64.10071575611452,agent.zip
40,6,2,9,0.5138888888888888,64.23461138927364,agent.zip
30,6,3,12,0.3472222222222222,64.05620983003608,agent.zip
40,9,3,12,0.7638888888888888,64.72755743758353,agent.zip
30,9,3,9,0.45,64.10071575611452,agent.zip
40,6,3,9,0.6111111111111112,65.0888556703644,agent.zip
40,9,2,6,0.6305555555555555,64.22976897193622,agent.zip
