Number of Intruders,Intruder Size,Intruder Speed,Direction Change Interval,Avg Collisions per Step,Avg Deviation,Model
5,9,3,9,0.0804,83.5983165590616,agent.zip
5,6,2,9,0.036333333333333336,87.5820020340178,agent.zip
5,6,2,12,0.045066666666666665,91.75879395897509,agent.zip
5,9,1,9,0.0038666666666666667,83.01380630738669,agent.zip
5,6,3,6,0.026,82.84999213364115,agent.zip
5,9,3,6,0.033466666666666665,82.84343606998394,agent.zip
10,6,1,12,0.012066666666666667,80.59201763839691,agent.zip
10,6,1,9,0.013666666666666667,77.75647453615025,agent.zip
10,9,2,12,0.0752,80.55327826374142,agent.zip
10,3,2,6,0.006933333333333333,77.51753961086985,agent.zip
10,9,2,9,0.05806666666666667,60.114713888757144,agent.zip
10,9,1,12,0.016533333333333334,80.56728440023784,agent.zip
10,3,1,12,0.0084,80.59807617342604,agent.zip
20,9,1,9,0.05346666666666667,79.48111865054518,agent.zip
20,6,3,12,0.25166666666666665,78.60809336502521,agent.zip
20,3,1,6,0.017733333333333334,74.86112191401956,agent.zip
20,9,3,9,0.24433333333333335,70.4435555126006,agent.zip
20,6,2,9,0.08806666666666667,71.25213602512206,agent.zip
20,6,1,9,0.04,79.49744083002466,agent.zip
40,6,2,12,0.20866666666666667,80.16612966462749,agent.zip
40,6,2,6,0.09386666666666667,74.21385903403892,agent.zip
40,3,3,6,0.14313333333333333,77.17538788409964,agent.zip
40,9,2,6,0.11246666666666667,77.63217328832188,agent.zip
40,6,1,12,0.09126666666666666,85.51687052507398,agent.zip
