Number of Intruders,Intruder Size,Intruder Speed,Direction Change Interval,Avg Collisions per Step,Avg Deviation,Model
5,6,3,6,0.10266666666666667,83.19183318635746,agent.zip
5,3,1,12,0.026,81.53930655798217,agent.zip
5,6,1,6,0.0,97.77708684973088,agent.zip
20,6,2,9,0.07966666666666666,101.53358069788334,agent.zip
20,3,1,12,0.018666666666666668,43.76535121619156,agent.zip
40,6,2,9,0.14766666666666667,64.80162422936623,agent.zip
40,6,3,6,0.08566666666666667,112.90146399599064,agent.zip
40,9,3,9,0.483,66.93107731280264,agent.zip
10,3,1,6,0.0016666666666666668,70.16964559540286,agent.zip
5,6,3,9,0.08733333333333333,81.57222959325325,agent.zip
10,3,2,6,0.002,70.81042154172307,agent.zip
40,9,3,6,0.21666666666666667,78.38385533507366,agent.zip
40,6,3,9,0.25,81.68525379425706,agent.zip
5,3,2,12,0.0023333333333333335,75.23367989925214,agent.zip
20,9,3,6,0.16033333333333333,94.29103844361413,agent.zip
20,3,1,9,0.008666666666666666,71.70343579454503,agent.zip
10,3,2,12,0.01,83.35204371520925,agent.zip
20,9,2,12,0.09866666666666667,67.37617744959796,agent.zip
10,6,2,12,0.065,100.96391481061595,agent.zip
5,3,3,12,0.022,78.64125369418579,agent.zip
20,3,2,6,0.04766666666666667,79.29565685634356,agent.zip
40,6,1,6,0.017,50.47801020096909,agent.zip
10,9,2,6,0.004333333333333333,67.12904877485298,agent.zip
20,9,1,6,0.009333333333333334,97.41082358175849,agent.zip
