Number of Intruders,Intruder Size,Intruder Speed,Direction Change Interval,Avg Collisions per Step,Avg Deviation,Model
5,9,1,6,0.006666666666666667,74.6728185786305,agent.zip
5,3,1,12,0.030666666666666665,78.5503623387574,agent.zip
20,6,2,12,0.12266666666666666,47.21401010013713,agent.zip
20,9,1,6,0.01,50.064442248370604,agent.zip
40,3,1,6,0.011333333333333334,75.89746215384628,agent.zip
40,9,1,12,0.058333333333333334,93.19960318558977,agent.zip
40,9,2,12,0.19166666666666668,89.255063406479,agent.zip
40,3,3,6,0.126,69.86482849198929,agent.zip
10,9,2,12,0.034333333333333334,71.89682807544337,agent.zip
20,3,2,9,0.056,88.47374938585135,agent.zip
5,9,1,12,0.0,80.71126711170801,agent.zip
5,6,1,6,0.0,48.94055888654103,agent.zip
5,3,2,6,0.0013333333333333333,66.09673922018284,agent.zip
5,6,3,12,0.043333333333333335,71.57463186283813,agent.zip
20,9,2,12,0.08833333333333333,98.11376451629674,agent.zip
40,9,3,12,0.5023333333333333,79.72770874821228,agent.zip
20,6,1,9,0.013333333333333334,91.25340808478734,agent.zip
5,3,3,6,0.029333333333333333,72.97114899860901,agent.zip
10,3,1,9,0.0026666666666666666,86.80700710011212,agent.zip
20,3,1,12,0.03166666666666667,98.44426721403069,agent.zip
20,6,2,9,0.07233333333333333,42.049019240863934,agent.zip
20,3,3,12,0.22566666666666665,79.48168373677912,agent.zip
40,3,2,6,0.025,81.99849731774414,agent.zip
5,9,2,6,0.012,66.44706531415585,agent.zip
