Number of Intruders,Intruder Size,Intruder Speed,Direction Change Interval,Avg Collisions per Step,Avg Deviation,Model
30,3,3,9,0.2361111111111111,56.173929114986926,agent.zip
30,9,3,6,0.5055555555555555,56.18368689557542,agent.zip
30,3,2,6,0.16944444444444445,58.92547679471951,agent.zip
30,9,2,6,0.5027777777777778,57.51986114528571,agent.zip
30,9,2,12,0.5027777777777778,57.51986114528571,agent.zip
40,3,2,12,0.49166666666666664,64.17248919688322,agent.zip
30,9,3,12,0.5055555555555555,56.18368689557542,agent.zip
40,3,3,12,0.4638888888888889,60.06825112474697,agent.zip
40,3,3,6,0.4638888888888889,60.06825112474697,agent.zip
40,6,2,9,0.6194444444444445,63.81824516429248,agent.zip
