Number of Intruders,Intruder Size,Intruder Speed,Direction Change Interval,Avg Collisions per Step,Avg Deviation,Model
30,9,2,12,0.5083333333333333,60.7250987471103,agent.zip
30,3,2,9,0.3,60.81639871588025,agent.zip
30,3,2,12,0.3,60.81639871588025,agent.zip
30,6,2,9,0.4305555555555556,60.8875710701226,agent.zip
30,9,2,6,0.5083333333333333,60.7250987471103,agent.zip
40,9,2,12,0.4722222222222222,64.63381609442057,agent.zip
40,6,3,9,0.5222222222222223,69.47783029680943,agent.zip
40,3,2,12,0.275,64.88241699281478,agent.zip
40,3,3,12,0.3861111111111111,69.78004248479988,agent.zip
40,9,3,9,0.6388888888888888,69.09296954134827,agent.zip
