Number of Intruders,Intruder Size,Intruder Speed,Direction Change Interval,Avg Collisions per Step,Avg Deviation,Model
10,6,3,9,0.06466666666666666,80.436938700945,agent.zip
5,6,3,9,0.029333333333333333,81.42528721964383,agent.zip
5,9,1,6,0.004666666666666667,85.37155184602686,agent.zip
5,9,3,9,0.042666666666666665,81.42547771729782,agent.zip
10,9,2,12,0.17733333333333334,108.6531863488563,agent.zip
20,6,1,12,0.008333333333333333,86.70703933190646,agent.zip
20,3,2,9,0.059666666666666666,80.41800109432879,agent.zip
40,3,1,12,0.012666666666666666,92.76097740247336,agent.zip
5,3,1,12,0.0036666666666666666,79.64615250466777,agent.zip
5,3,3,12,0.048666666666666664,77.22791007316813,agent.zip
20,6,1,9,0.035333333333333335,98.18597887573121,agent.zip
10,6,2,9,0.11533333333333333,66.79389437045785,agent.zip
10,3,2,12,0.022333333333333334,87.45355896037567,agent.zip
40,6,1,9,0.08466666666666667,76.32169923373792,agent.zip
40,3,1,9,0.024333333333333332,72.2329961744329,agent.zip
40,6,3,6,0.20666666666666667,94.88237476321717,agent.zip
10,6,1,9,0.012333333333333333,110.25241033334248,agent.zip
10,3,2,9,0.025333333333333333,82.9318401477018,agent.zip
40,6,2,6,0.08133333333333333,61.98476064611935,agent.zip
20,9,3,9,0.24566666666666667,40.01362013816102,agent.zip
20,9,3,12,0.32666666666666666,92.66881616014075,agent.zip
20,9,1,9,0.038,84.80732410751986,agent.zip
40,6,3,12,0.4236666666666667,75.03832418683425,agent.zip
20,9,2,12,0.19033333333333333,72.64502353521802,agent.zip
