Number of Intruders,Intruder Size,Intruder Speed,Direction Change Interval,Avg Collisions per Step,Avg Deviation,Model
30,3,2,9,0.3111111111111111,61.185657451202694,agent.zip
40,9,2,6,0.7388888888888889,57.22968412055834,agent.zip
40,9,3,6,0.6138888888888889,58.76008654457735,agent.zip
30,6,3,6,0.4527777777777778,61.2684671520693,agent.zip
30,6,3,12,0.4527777777777778,61.2684671520693,agent.zip
30,6,2,9,0.42777777777777776,61.30669892821479,agent.zip
40,3,2,12,0.5,58.06718482152231,agent.zip
40,3,3,6,0.3194444444444444,59.06516341148287,agent.zip
40,6,3,9,0.4583333333333333,58.858130765275774,agent.zip
40,9,3,12,0.6138888888888889,58.76008654457735,agent.zip
