Number of Intruders,Intruder Size,Intruder Speed,Direction Change Interval,Avg Collisions per Step,Avg Deviation,Model
5,6,2,9,0.018666666666666668,70.75018677166732,agent.zip
5,9,2,9,0.027,70.75659791642951,agent.zip
5,6,1,6,0.0028666666666666667,71.6122062412489,agent.zip
5,6,3,9,0.0378,70.65581735426157,agent.zip
5,3,2,6,0.006466666666666667,82.12634071862885,agent.zip
5,6,1,9,0.0046,75.69427138876011,agent.zip
10,3,1,12,0.007333333333333333,80.4523267494234,agent.zip
10,3,1,9,0.011333333333333334,73.34370459248844,agent.zip
10,6,2,12,0.049933333333333337,75.52433615373091,agent.zip
10,6,3,12,0.0946,76.5564305063379,agent.zip
20,9,2,12,0.14993333333333334,78.90358187403525,agent.zip
20,3,1,12,0.016133333333333333,74.79774759404272,agent.zip
20,3,2,12,0.10086666666666666,85.58180767402366,agent.zip
20,6,1,12,0.0198,74.53865451642426,agent.zip
20,6,1,6,0.016066666666666667,88.0781708562447,agent.zip
20,6,2,12,0.1366,74.82329907181855,agent.zip
40,3,3,12,0.2936666666666667,76.10671160107033,agent.zip
40,9,3,9,0.32926666666666665,82.41494934307977,agent.zip
40,3,3,6,0.1082,82.57065886943168,agent.zip
40,9,1,12,0.0822,69.80639089810265,agent.zip
40,3,2,12,0.15386666666666668,74.09904912662627,agent.zip
40,6,2,9,0.136,83.54421361787874,agent.zip
40,9,1,6,0.050666666666666665,82.69322932518935,agent.zip
40,6,3,9,0.26826666666666665,84.75013103108309,agent.zip
