Number of Intruders,Intruder Size,Intruder Speed,Direction Change Interval,Avg Collisions per Step,Avg Deviation,Model
30,3,2,12,0.33611111111111114,63.33105695231553,agent.zip
40,9,2,12,0.5916666666666667,64.4421565465533,agent.zip
30,6,2,9,0.475,63.34438691482338,agent.zip
30,6,2,6,0.475,63.34438691482338,agent.zip
30,9,2,9,0.5805555555555556,63.388909829412114,agent.zip
30,9,2,12,0.5805555555555556,63.388909829412114,agent.zip
40,3,3,12,0.3638888888888889,64.01606728284771,agent.zip
40,3,2,6,0.38055555555555554,64.9330890594146,agent.zip
40,9,3,9,0.6305555555555555,63.77993396775273,agent.zip
40,6,2,6,0.49722222222222223,64.5064323651397,agent.zip
