Number of Intruders,Intruder Size,Intruder Speed,Direction Change Interval,Avg Collisions per Step,Avg Deviation,Model
30,3,2,9,0.38055555555555554,60.488496921527634,agent.zip
40,3,3,6,0.4527777777777778,64.98719592240705,agent.zip
30,9,3,12,0.5888888888888889,57.2449525737293,agent.zip
30,3,3,6,0.3138888888888889,58.08703258110322,agent.zip
40,3,2,12,0.4111111111111111,63.83977328940597,agent.zip
40,6,3,9,0.6111111111111112,65.25045955212427,agent.zip
40,9,3,6,0.6694444444444444,64.88802040361719,agent.zip
40,3,3,12,0.4527777777777778,64.98719592240705,agent.zip
40,6,2,9,0.5583333333333333,63.702588694937695,agent.zip
40,3,2,9,0.4111111111111111,63.83977328940597,agent.zip
