Number of Intruders,Intruder Size,Intruder Speed,Direction Change Interval,Avg Collisions per Step,Avg Deviation,Model
5,9,1,6,0.008133333333333333,64.19253116451556,agent.zip
5,6,1,9,0.0041333333333333335,66.41914130334048,agent.zip
5,6,3,9,0.041466666666666666,86.30164941153399,agent.zip
5,9,2,9,0.0144,70.31883042567593,agent.zip
5,9,2,6,0.0046,72.06306718288292,agent.zip
5,6,2,12,0.0246,74.19237237345322,agent.zip
10,9,1,6,0.006866666666666667,74.03219150210751,agent.zip
10,6,2,12,0.044533333333333334,66.67711823281981,agent.zip
5,3,2,12,0.0174,74.19625891388685,agent.zip
5,3,2,6,0.0011333333333333334,72.07829003018286,agent.zip
10,6,3,9,0.09066666666666667,67.92298916916582,agent.zip
20,3,2,9,0.0368,65.9486150448411,agent.zip
20,3,1,12,0.009466666666666667,75.4167585878384,agent.zip
20,9,1,9,0.020066666666666667,71.61351534066344,agent.zip
20,9,1,12,0.0232,67.4736362463945,agent.zip
20,6,3,6,0.0872,64.66373048854699,agent.zip
40,9,3,9,0.3353333333333333,66.82612090437476,agent.zip
40,3,1,9,0.019,77.49479292829936,agent.zip
40,6,3,12,0.37233333333333335,70.94034998417959,agent.zip
40,3,2,12,0.12966666666666668,73.23666669841569,agent.zip
40,9,3,6,0.19766666666666666,66.92955320113363,agent.zip
40,9,1,12,0.09846666666666666,79.97444485409535,agent.zip
40,3,2,6,0.0334,77.06818793491274,agent.zip
40,6,2,12,0.14406666666666668,57.22243107377114,agent.zip
