Number of Intruders,Intruder Size,Intruder Speed,Direction Change Interval,Avg Collisions per Step,Avg Deviation,Model
40,3,2,9,0.41388888888888886,53.486777236096174,agent.zip
30,3,2,9,0.23055555555555557,55.245287754928746,agent.zip
40,9,3,9,0.7694444444444445,56.11256959902526,agent.zip
30,6,3,6,0.375,60.68929656277148,agent.zip
30,9,2,9,0.45555555555555555,54.90162457651593,agent.zip
40,3,3,6,0.5111111111111111,56.37515753817919,agent.zip
40,9,2,9,0.7472222222222222,53.63051094800691,agent.zip
40,6,3,6,0.675,56.264372276831374,agent.zip
40,9,2,6,0.7472222222222222,53.63051094800691,agent.zip
40,6,2,9,0.6111111111111112,53.76149389746795,agent.zip
