Number of Intruders,Intruder Size,Intruder Speed,Direction Change Interval,Avg Collisions per Step,Avg Deviation,Model
5,9,1,9,0.006,75.63017096893807,agent.zip
5,3,3,12,0.055733333333333336,79.96231454653453,agent.zip
10,9,3,9,0.15126666666666666,95.24894844298115,agent.zip
10,9,2,12,0.0832,83.72817040855055,agent.zip
5,3,3,6,0.006866666666666667,70.38744138315333,agent.zip
5,9,2,6,0.0204,77.34021856072532,agent.zip
10,3,2,6,0.009333333333333334,78.20432549956128,agent.zip
10,3,3,12,0.0798,71.64602219802309,agent.zip
10,9,3,12,0.15866666666666668,71.61987047328964,agent.zip
10,6,1,9,0.0062,66.76476520734958,agent.zip
10,9,1,9,0.0102,66.75964484436976,agent.zip
20,3,1,12,0.015,73.77390521870727,agent.zip
20,6,1,9,0.0132,71.32635870184828,agent.zip
20,9,2,9,0.11506666666666666,87.6876463896962,agent.zip
20,3,2,9,0.0558,83.79644504048524,agent.zip
20,9,1,6,0.019066666666666666,86.68408783447998,agent.zip
20,6,3,12,0.214,77.95884249391875,agent.zip
40,3,1,12,0.045733333333333334,80.74637082911603,agent.zip
40,3,3,12,0.3181333333333333,77.56506397011997,agent.zip
40,9,1,12,0.08906666666666667,80.6909694267746,agent.zip
40,9,1,9,0.0652,75.62121022500408,agent.zip
40,3,1,6,0.0198,69.38622872427068,agent.zip
40,6,3,6,0.19186666666666666,83.37078140838304,agent.zip
40,6,2,6,0.0784,78.90731436116066,agent.zip
