Number of Intruders,Intruder Size,Intruder Speed,Direction Change Interval,Avg Collisions per Step,Avg Deviation,Model
5,6,3,6,0.032,85.47324381283886,agent.zip
5,9,2,9,0.01,70.56751893703006,agent.zip
10,3,1,6,0.006333333333333333,87.83960806115645,agent.zip
10,6,3,9,0.07766666666666666,86.14129801331067,agent.zip
20,9,1,12,0.014333333333333333,91.88758124715683,agent.zip
20,9,3,6,0.143,85.94295582052827,agent.zip
20,3,2,12,0.06233333333333333,82.41749987164758,agent.zip
40,3,1,9,0.07133333333333333,50.03446790661267,agent.zip
5,9,3,9,0.093,69.33726941157126,agent.zip
10,3,3,6,0.015333333333333332,82.09665576856251,agent.zip
10,3,2,6,0.0013333333333333333,80.9581806056835,agent.zip
20,6,3,6,0.07566666666666666,90.32237888786464,agent.zip
20,9,2,9,0.08,84.50598027944784,agent.zip
20,3,1,6,0.019666666666666666,85.82143903101708,agent.zip
10,6,1,12,0.005666666666666667,70.77511266779982,agent.zip
40,9,1,12,0.12466666666666666,71.94518140060471,agent.zip
10,6,2,9,0.058666666666666666,87.85597980605398,agent.zip
5,6,1,9,0.0,97.50489070865125,agent.zip
10,9,2,9,0.01633333333333333,84.34002348407608,agent.zip
5,3,2,9,0.007333333333333333,35.8039873772441,agent.zip
20,9,1,9,0.048666666666666664,76.915665363379,agent.zip
40,6,1,9,0.027333333333333334,80.5508067624625,agent.zip
20,9,2,6,0.07533333333333334,93.62828911583956,agent.zip
20,3,1,12,0.010333333333333333,68.15158975293689,agent.zip
