Number of Intruders,Intruder Size,Intruder Speed,Direction Change Interval,Avg Collisions per Step,Avg Deviation,Model
30,6,3,12,0.35833333333333334,66.1743883228601,agent.zip
30,9,2,6,0.6583333333333333,69.45637089058616,agent.zip
30,6,3,6,0.35833333333333334,66.1743883228601,agent.zip
40,6,2,6,0.5777777777777777,62.91520748007338,agent.zip
30,3,3,6,0.24722222222222223,66.11298463151263,agent.zip
30,3,3,12,0.24722222222222223,66.11298463151263,agent.zip
30,9,2,9,0.6583333333333333,69.45637089058616,agent.zip
40,9,3,9,0.7861111111111111,58.83979270362831,agent.zip
40,6,3,6,0.5888888888888889,58.766223023703276,agent.zip
40,9,2,9,0.7388888888888889,62.970578615756835,agent.zip
