Number of Intruders,Intruder Size,Intruder Speed,Direction Change Interval,Avg Collisions per Step,Avg Deviation,Model
30,9,3,12,0.5777777777777777,62.22850390270446,agent.zip
40,6,3,9,0.48055555555555557,61.148582153808896,agent.zip
30,3,3,12,0.2833333333333333,62.55022225205732,agent.zip
30,6,2,12,0.41944444444444445,58.82093231718256,agent.zip
30,6,3,9,0.41944444444444445,62.43528687228851,agent.zip
40,3,2,12,0.30277777777777776,62.22655276213805,agent.zip
40,6,3,6,0.48055555555555557,61.148582153808896,agent.zip
40,9,3,9,0.6027777777777777,61.11494887876001,agent.zip
40,3,3,6,0.35,61.04856663998438,agent.zip
40,3,3,9,0.35,61.04856663998438,agent.zip
