Number of Intruders,Intruder Size,Intruder Speed,Direction Change Interval,Avg Collisions per Step,Avg Deviation,Model
5,3,2,9,0.0,83.94343847507301,agent.zip
10,6,1,12,0.009666666666666667,69.86483712839062,agent.zip
5,9,3,6,0.04533333333333334,53.47354492298651,agent.zip
5,3,1,9,0.0,87.35250338379278,agent.zip
5,9,3,9,0.050333333333333334,56.28362546301266,agent.zip
20,9,1,6,0.012333333333333333,80.2397678145034,agent.zip
20,3,3,9,0.23133333333333334,61.50279850608202,agent.zip
40,6,3,9,0.273,86.83479108494885,agent.zip
5,9,1,9,0.051666666666666666,82.13397194448474,agent.zip
20,9,3,9,0.246,69.62801224435835,agent.zip
20,6,1,6,0.012333333333333333,52.77762388876181,agent.zip
5,9,1,6,0.002,35.888396449286155,agent.zip
10,9,1,12,0.0,91.8375307427455,agent.zip
40,6,2,12,0.239,72.49933125760619,agent.zip
10,3,2,12,0.073,64.27259123071342,agent.zip
40,3,1,6,0.014,81.58528861675542,agent.zip
20,6,3,9,0.094,65.08960355666741,agent.zip
5,6,1,12,0.034666666666666665,74.43109275165318,agent.zip
10,6,1,9,0.04633333333333333,79.74251081536548,agent.zip
20,6,2,12,0.143,75.24987592859783,agent.zip
5,3,1,12,0.0,64.09722014128052,agent.zip
5,3,2,6,0.0003333333333333333,78.59976056240332,agent.zip
5,3,1,6,0.0,58.29824943453705,agent.zip
40,6,1,6,0.061,90.86556837591462,agent.zip
