Number of Intruders,Intruder Size,Intruder Speed,Direction Change Interval,Avg Collisions per Step,Avg Deviation,Model
10,3,1,12,0.002,59.705356209610066,agent.zip
10,3,3,6,0.028666666666666667,53.961335789549366,agent.zip
20,6,1,9,0.018333333333333333,48.89295398062251,agent.zip
40,6,3,9,0.3486666666666667,57.43539480933553,agent.zip
40,9,2,12,0.3473333333333333,78.48571493781377,agent.zip
40,9,1,12,0.07,66.16351290533572,agent.zip
40,6,1,6,0.025666666666666667,54.942870084538704,agent.zip
40,9,2,9,0.27366666666666667,69.46261463784838,agent.zip
10,6,1,12,0.006666666666666667,80.18009355784393,agent.zip
5,6,1,9,0.004666666666666667,84.45306261487707,agent.zip
40,6,1,12,0.013,89.98033191373685,agent.zip
10,6,3,6,0.104,70.86663079156031,agent.zip
10,9,2,9,0.07833333333333334,54.896313790128886,agent.zip
5,3,2,6,0.0,68.3800563882825,agent.zip
20,6,1,12,0.003,79.54772582556656,agent.zip
40,6,2,9,0.09266666666666666,101.19013510754813,agent.zip
10,3,2,9,0.028333333333333332,84.98532916476377,agent.zip
20,3,3,9,0.13766666666666666,70.68188782480154,agent.zip
10,6,2,6,0.0,100.16235809510685,agent.zip
10,6,1,6,0.0033333333333333335,89.98163977904751,agent.zip
10,9,3,9,0.19233333333333333,67.48598586345149,agent.zip
20,6,3,9,0.17366666666666666,63.31589237118129,agent.zip
5,3,1,6,0.0016666666666666668,107.37958563000059,agent.zip
40,6,3,12,0.4076666666666667,86.77929088701569,agent.zip
