Number of Intruders,Intruder Size,Intruder Speed,Direction Change Interval,Avg Collisions per Step,Avg Deviation,Model
10,6,3,12,0.14566666666666667,71.80434207523777,agent.zip
10,6,1,9,0.005666666666666667,92.13850870066223,agent.zip
20,3,2,9,0.013333333333333334,59.346835236449614,agent.zip
20,9,1,6,0.013666666666666667,88.58725765891019,agent.zip
40,3,1,9,0.024666666666666667,86.65016539271444,agent.zip
40,6,2,9,0.143,87.79300947826454,agent.zip
40,3,1,6,0.018666666666666668,64.5234101232645,agent.zip
40,3,3,12,0.387,90.93429085188295,agent.zip
20,6,1,12,0.043333333333333335,53.01411364605235,agent.zip
20,9,2,12,0.19466666666666665,105.83239647568621,agent.zip
10,9,1,6,0.008,68.18246587385798,agent.zip
40,3,2,6,0.025666666666666667,74.07687911993395,agent.zip
10,9,2,12,0.025333333333333333,70.24246554540785,agent.zip
20,9,3,6,0.08666666666666667,60.624735090529924,agent.zip
20,6,2,9,0.02666666666666667,82.9559025574788,agent.zip
40,9,2,12,0.18166666666666667,76.94713583668222,agent.zip
20,9,1,9,0.07,82.70530350709932,agent.zip
20,3,3,9,0.09,70.84806615851004,agent.zip
5,9,2,12,0.024666666666666667,74.79369898915307,agent.zip
10,9,3,6,0.07966666666666666,117.42545627554648,agent.zip
5,6,3,6,0.04733333333333333,88.11586108418656,agent.zip
10,6,3,6,0.06533333333333333,88.90443518423338,agent.zip
20,3,3,6,0.022333333333333334,27.926137346405667,agent.zip
40,3,2,9,0.097,73.29236637143352,agent.zip
