Number of Intruders,Intruder Size,Intruder Speed,Direction Change Interval,Avg Collisions per Step,Avg Deviation,Model
30,9,3,9,0.5694444444444444,66.71491224432508,agent.zip
40,3,3,12,0.4388888888888889,62.21537546395755,agent.zip
40,6,2,6,0.5305555555555556,60.52302412442341,agent.zip
30,6,2,12,0.4527777777777778,64.5674521842186,agent.zip
40,9,3,12,0.6777777777777778,61.745696658402615,agent.zip
30,9,3,12,0.5694444444444444,66.71491224432508,agent.zip
30,3,3,12,0.3111111111111111,66.87681585528206,agent.zip
30,3,2,12,0.3527777777777778,69.59873531170157,agent.zip
40,6,3,6,0.575,61.81104265431492,agent.zip
40,3,2,6,0.39444444444444443,60.75049439616462,agent.zip
