Number of Intruders,Intruder Size,Intruder Speed,Direction Change Interval,Avg Collisions per Step,Avg Deviation,Model
30,9,2,6,0.36666666666666664,64.9985313872648,agent.zip
30,3,3,9,0.18055555555555555,62.85780753443436,agent.zip
40,6,2,6,0.5888888888888889,57.173732605545204,agent.zip
30,9,2,12,0.36666666666666664,64.9985313872648,agent.zip
30,9,3,6,0.35555555555555557,62.46582081213097,agent.zip
30,6,2,6,0.26944444444444443,65.11830434961402,agent.zip
30,3,3,12,0.18055555555555555,62.85780753443436,agent.zip
40,3,2,12,0.4583333333333333,57.284206399134405,agent.zip
40,9,3,12,0.6722222222222223,56.48741604487055,agent.zip
40,6,3,9,0.5666666666666667,56.457946670818245,agent.zip
