Number of Intruders,Intruder Size,Intruder Speed,Direction Change Interval,Avg Collisions per Step,Avg Deviation,Model
30,9,3,12,0.4666666666666667,62.81916680695738,agent.zip
40,6,2,12,0.5722222222222222,63.202191198461186,agent.zip
30,6,2,12,0.4166666666666667,63.76303455205982,agent.zip
40,3,2,12,0.4166666666666667,63.57478331172987,agent.zip
30,3,3,6,0.30833333333333335,62.61340577878703,agent.zip
30,9,2,9,0.5416666666666666,63.514884853322776,agent.zip
40,3,2,9,0.4166666666666667,63.57478331172987,agent.zip
40,9,2,6,0.6777777777777778,63.038960556836024,agent.zip
40,6,3,6,0.5472222222222223,63.668106034493555,agent.zip
40,3,3,6,0.37777777777777777,63.60817686114848,agent.zip
