Number of Intruders,Intruder Size,Intruder Speed,Direction Change Interval,Avg Collisions per Step,Avg Deviation,Model
30,6,3,9,0.4861111111111111,59.50041831582876,agent.zip
40,6,2,6,0.33611111111111114,62.06529510605663,agent.zip
30,9,2,6,0.5861111111111111,59.20724262197324,agent.zip
30,3,3,9,0.31666666666666665,59.96290117526354,agent.zip
40,3,2,9,0.21388888888888888,62.23299150180508,agent.zip
40,6,3,6,0.5944444444444444,65.28465083885219,agent.zip
40,3,2,12,0.21388888888888888,62.23299150180508,agent.zip
40,3,3,12,0.475,65.71880519030618,agent.zip
40,9,2,12,0.4861111111111111,61.86230975589415,agent.zip
40,9,2,6,0.4861111111111111,61.86230975589415,agent.zip
