Number of Intruders,Intruder Size,Intruder Speed,Direction Change Interval,Avg Collisions per Step,Avg Deviation,Model
40,6,2,12,0.46111111111111114,69.6464313557522,agent.zip
40,6,2,6,0.46111111111111114,69.6464313557522,agent.zip
30,3,3,12,0.2722222222222222,63.12909026288607,agent.zip
30,9,2,12,0.5694444444444444,57.21979152719765,agent.zip
30,6,3,9,0.4,63.11014491200259,agent.zip
40,6,3,12,0.39166666666666666,75.58505142997664,agent.zip
40,9,3,9,0.5138888888888888,75.51620882314975,agent.zip
40,9,2,9,0.5583333333333333,69.85300992455689,agent.zip
40,6,2,9,0.46111111111111114,69.6464313557522,agent.zip
40,9,2,12,0.5583333333333333,69.85300992455689,agent.zip
