Number of Intruders,Intruder Size,Intruder Speed,Direction Change Interval,Avg Collisions per Step,Avg Deviation,Model
30,9,3,12,0.5138888888888888,54.55604553253974,agent.zip
30,6,3,6,0.3388888888888889,54.492480636711356,agent.zip
40,6,3,6,0.7166666666666667,55.4035962911158,agent.zip
30,9,3,9,0.5138888888888888,54.55604553253974,agent.zip
30,6,2,6,0.3861111111111111,56.256307658885596,agent.zip
40,3,3,6,0.4777777777777778,55.13602477363955,agent.zip
40,9,3,9,0.85,55.556410816170875,agent.zip
40,9,3,12,0.85,55.556410816170875,agent.zip
40,3,3,12,0.4777777777777778,55.13602477363955,agent.zip
40,6,2,9,0.75,51.72382893699237,agent.zip
