Number of Intruders,Intruder Size,Intruder Speed,Direction Change Interval,Avg Collisions per Step,Avg Deviation,Model
5,9,2,9,0.04493333333333333,71.8030771708101,agent.zip
10,6,1,6,0.006666666666666667,73.86011605170546,agent.zip
5,3,3,12,0.040466666666666665,80.82694271244517,agent.zip
5,9,2,6,0.006,72.88568998028622,agent.zip
5,6,3,12,0.056933333333333336,80.82451426462048,agent.zip
5,6,3,6,0.0306,77.00973045015418,agent.zip
10,6,2,6,0.023,70.02869804087723,agent.zip
10,3,1,9,0.008533333333333334,63.000864258470955,agent.zip
10,3,2,12,0.0326,68.83874767641957,agent.zip
10,9,1,12,0.0192,88.37869149727638,agent.zip
10,6,3,9,0.07093333333333333,72.7939838557697,agent.zip
10,6,3,6,0.06046666666666667,67.40478292618583,agent.zip
10,3,3,9,0.051866666666666665,72.79675254681307,agent.zip
20,3,2,9,0.0566,66.48135178882332,agent.zip
20,9,2,9,0.12213333333333333,76.5308380035878,agent.zip
20,9,1,12,0.019933333333333334,69.85714989872605,agent.zip
20,3,3,12,0.18046666666666666,67.95698315641707,agent.zip
40,6,1,12,0.07186666666666666,63.506240291726435,agent.zip
40,9,1,12,0.1164,63.496536992592475,agent.zip
40,9,2,9,0.1608,77.53909179843245,agent.zip
40,3,3,12,0.3126,75.63664645058641,agent.zip
40,9,1,9,0.07466666666666667,77.04916127545579,agent.zip
40,3,2,9,0.0748,72.3648690368831,agent.zip
40,6,1,6,0.04,56.91919448621255,agent.zip
