Number of Intruders,Intruder Size,Intruder Speed,Direction Change Interval,Avg Collisions per Step,Avg Deviation,Model
40,3,3,12,0.3972222222222222,61.66360972747574,agent.zip
40,9,2,9,0.6638888888888889,64.13041933155016,agent.zip
40,9,2,6,0.6638888888888889,64.13041933155016,agent.zip
30,6,3,9,0.375,57.09348132447541,agent.zip
30,9,2,6,0.6194444444444445,56.65086906955704,agent.zip
30,9,2,9,0.6194444444444445,56.65086906955704,agent.zip
30,3,3,9,0.24166666666666667,57.602003561371156,agent.zip
30,9,3,12,0.5222222222222223,56.81095569805311,agent.zip
30,9,3,9,0.5222222222222223,56.81095569805311,agent.zip
40,3,2,9,0.375,66.57251333811061,agent.zip
