Number of Intruders,Intruder Size,Intruder Speed,Direction Change Interval,Avg Collisions per Step,Avg Deviation,Model
5,3,3,9,0.030933333333333334,79.83487743271102,agent.zip
5,6,1,6,0.0034,62.548693816154966,agent.zip
5,9,1,6,0.0046,62.54905598953366,agent.zip
5,9,2,9,0.028066666666666667,76.57059732485189,agent.zip
5,3,2,12,0.019,76.4856481606532,agent.zip
10,9,3,12,0.14026666666666668,69.4807930890273,agent.zip
10,3,3,6,0.049666666666666665,87.8703612412127,agent.zip
10,6,1,6,0.006,80.8422172600768,agent.zip
10,3,2,6,0.027133333333333332,64.59909199248395,agent.zip
10,6,1,12,0.013333333333333334,69.43349926322192,agent.zip
20,9,1,9,0.024733333333333333,79.03963229043232,agent.zip
20,6,2,9,0.07493333333333334,80.35426100207277,agent.zip
20,9,1,12,0.06193333333333333,73.21252406274331,agent.zip
20,6,3,12,0.22486666666666666,65.67374469289821,agent.zip
20,6,1,6,0.019866666666666668,84.47174436448759,agent.zip
20,3,3,12,0.16806666666666667,78.5939410284114,agent.zip
40,9,2,6,0.09413333333333333,69.11266387036021,agent.zip
40,9,3,6,0.2799333333333333,74.55969521238278,agent.zip
40,3,3,12,0.2780666666666667,84.00606190602178,agent.zip
40,3,3,9,0.26666666666666666,78.98353760194145,agent.zip
40,3,1,9,0.041466666666666666,69.78630370210152,agent.zip
40,9,1,9,0.09186666666666667,68.9242533612065,agent.zip
40,3,2,6,0.04833333333333333,73.695074649396,agent.zip
40,9,1,6,0.04906666666666667,79.38736587090305,agent.zip
