Number of Intruders,Intruder Size,Intruder Speed,Direction Change Interval,Avg Collisions per Step,Avg Deviation,Model
40,9,3,9,0.5888888888888889,63.96529778058217,agent.zip
30,9,3,12,0.5944444444444444,58.28946094600514,agent.zip
30,9,2,12,0.6555555555555556,58.78858687688842,agent.zip
30,3,2,6,0.3472222222222222,58.957831886637386,agent.zip
40,9,2,12,0.6694444444444444,58.93191721948321,agent.zip
30,3,2,9,0.3472222222222222,58.957831886637386,agent.zip
30,9,2,6,0.6555555555555556,58.78858687688842,agent.zip
30,3,3,12,0.2972222222222222,58.50456421957989,agent.zip
30,9,3,9,0.5944444444444444,58.28946094600514,agent.zip
40,9,2,9,0.6694444444444444,58.93191721948321,agent.zip
