Number of Intruders,Intruder Size,Intruder Speed,Direction Change Interval,Avg Collisions per Step,Avg Deviation,Model
5,9,2,12,0.07786666666666667,69.52285383334332,agent.zip
5,6,1,6,0.003933333333333333,81.2190295117707,agent.zip
5,6,1,9,0.0204,91.92915497015187,agent.zip
5,3,1,6,0.0022,81.22521817517996,agent.zip
10,6,2,12,0.0658,78.3595686101519,agent.zip
5,9,2,6,0.026466666666666666,77.6120336833205,agent.zip
5,6,1,12,0.004933333333333333,72.52617552076238,agent.zip
10,9,1,6,0.019333333333333334,73.4356215558408,agent.zip
10,9,2,12,0.093,78.33815185744821,agent.zip
10,3,3,6,0.037066666666666664,75.43626300857947,agent.zip
10,3,2,12,0.049133333333333334,77.89634189985493,agent.zip
10,3,2,9,0.030866666666666667,86.14321497069075,agent.zip
10,3,2,6,0.017066666666666667,72.91402929756647,agent.zip
20,6,1,12,0.03213333333333333,79.35535552671142,agent.zip
20,3,1,12,0.0218,79.42843840995879,agent.zip
20,3,3,9,0.13413333333333333,75.44559557301402,agent.zip
20,9,2,9,0.11606666666666667,71.6780270125111,agent.zip
20,6,3,9,0.1678,87.28464024308808,agent.zip
20,3,2,9,0.054066666666666666,82.31746737127598,agent.zip
40,6,2,9,0.1656,76.96328062875888,agent.zip
40,9,1,9,0.1026,68.32435215542266,agent.zip
40,9,1,6,0.05513333333333333,72.6221179555862,agent.zip
40,9,3,9,0.3695333333333333,71.41888466803138,agent.zip
40,3,1,6,0.022533333333333332,90.54646153492521,agent.zip
