Number of Intruders,Intruder Size,Intruder Speed,Direction Change Interval,Avg Collisions per Step,Avg Deviation,Model
5,6,3,9,0.04393333333333333,75.95287791240244,agent.zip
5,3,1,12,0.006533333333333334,68.39936873192507,agent.zip
5,9,3,9,0.056,75.95267385978491,agent.zip
5,3,2,6,0.006933333333333333,80.6306989749984,agent.zip
5,9,3,12,0.05946666666666667,78.35008184353205,agent.zip
5,6,2,6,0.011533333333333333,74.24593067698676,agent.zip
5,6,1,9,0.0027333333333333333,69.08730264889934,agent.zip
5,3,3,12,0.029933333333333333,78.3524062785131,agent.zip
5,9,2,12,0.03713333333333333,78.87051848538243,agent.zip
5,3,1,6,0.003266666666666667,78.27778404218667,agent.zip
10,6,3,6,0.03253333333333333,68.3760481093545,agent.zip
10,6,2,12,0.0472,68.70544151137933,agent.zip
10,9,3,12,0.16726666666666667,71.30380730721542,agent.zip
10,6,3,9,0.09726666666666667,57.38157444811023,agent.zip
20,3,3,6,0.06186666666666667,56.4874996432419,agent.zip
20,3,1,12,0.009933333333333334,74.11532048760311,agent.zip
20,9,3,6,0.1482,90.82968140713386,agent.zip
20,6,1,12,0.016733333333333333,74.11221019042254,agent.zip
40,3,2,12,0.16546666666666668,78.26532887346687,agent.zip
40,6,1,6,0.0342,79.22600154395681,agent.zip
40,6,3,6,0.1996,78.9719619585681,agent.zip
40,3,3,6,0.147,70.51492417791793,agent.zip
40,3,1,12,0.05026666666666667,74.87915986792032,agent.zip
40,9,1,9,0.04013333333333333,90.82697164579061,agent.zip
