Number of Intruders,Intruder Size,Intruder Speed,Direction Change Interval,Avg Collisions per Step,Avg Deviation,Model
5,6,3,12,0.08546666666666666,82.87364297675126,agent.zip
5,9,3,6,0.04013333333333333,90.16392212809276,agent.zip
5,9,1,12,0.010866666666666667,88.86667812180654,agent.zip
5,9,3,12,0.10993333333333333,82.864309211149,agent.zip
5,3,2,9,0.019933333333333334,86.51399457346363,agent.zip
10,6,2,12,0.03933333333333333,82.22846658028975,agent.zip
5,3,3,9,0.032266666666666666,78.87923262525935,agent.zip
10,3,1,12,0.027733333333333332,68.40652536486603,agent.zip
10,6,2,9,0.0352,76.95399563480923,agent.zip
10,9,2,9,0.048666666666666664,76.95232790242409,agent.zip
10,9,1,6,0.012,63.7763931896046,agent.zip
20,9,1,9,0.019533333333333333,61.954360142664186,agent.zip
20,3,3,9,0.1142,76.10672329787013,agent.zip
20,9,1,12,0.0226,74.62783407311132,agent.zip
20,6,2,9,0.07206666666666667,84.59571971730674,agent.zip
20,6,3,12,0.21066666666666667,85.96264585623801,agent.zip
20,9,2,6,0.058333333333333334,76.67927911051622,agent.zip
20,3,3,6,0.0886,85.87126955397675,agent.zip
20,6,1,12,0.011266666666666666,74.63881689161327,agent.zip
20,9,2,9,0.10453333333333334,80.96301375492997,agent.zip
40,9,2,9,0.16746666666666668,79.69575099396941,agent.zip
40,3,2,6,0.041133333333333334,75.67127801923192,agent.zip
40,3,1,9,0.025466666666666665,70.17813306319596,agent.zip
40,9,3,12,0.4709333333333333,80.12314845193247,agent.zip
