Number of Intruders,Intruder Size,Intruder Speed,Direction Change Interval,Avg Collisions per Step,Avg Deviation,Model
30,6,2,6,0.42777777777777776,57.63484339966212,agent.zip
30,9,2,12,0.5583333333333333,57.42273635242541,agent.zip
30,3,3,6,0.2638888888888889,59.20414398909853,agent.zip
40,3,3,9,0.4361111111111111,66.3575834968335,agent.zip
30,6,3,9,0.3972222222222222,59.518337145227996,agent.zip
30,9,3,6,0.5027777777777778,59.4823123087888,agent.zip
30,6,2,9,0.42777777777777776,57.63484339966212,agent.zip
30,6,3,6,0.3972222222222222,59.518337145227996,agent.zip
40,6,3,9,0.5472222222222223,65.85602410912172,agent.zip
40,3,2,12,0.41944444444444445,68.95119884926076,agent.zip
