Number of Intruders,Intruder Size,Intruder Speed,Direction Change Interval,Avg Collisions per Step,Avg Deviation,Model
30,3,2,12,0.2722222222222222,59.52963640250518,agent.zip
30,3,3,12,0.3611111111111111,60.372536100420916,agent.zip
30,6,2,12,0.4166666666666667,59.398802516639385,agent.zip
30,6,2,6,0.4166666666666667,59.398802516639385,agent.zip
30,3,2,9,0.2722222222222222,59.52963640250518,agent.zip
40,9,3,9,0.7,61.11973223056474,agent.zip
40,6,2,12,0.5527777777777778,68.35059321002693,agent.zip
40,9,3,12,0.7,61.11973223056474,agent.zip
40,3,2,9,0.41944444444444445,68.37462981926843,agent.zip
40,6,2,6,0.5527777777777778,68.35059321002693,agent.zip
