Number of Intruders,Intruder Size,Intruder Speed,Direction Change Interval,Avg Collisions per Step,Avg Deviation,Model
10,6,1,6,0.007066666666666666,76.91161953030763,agent.zip
5,9,3,6,0.0246,73.96898310074396,agent.zip
5,3,2,12,0.007666666666666666,72.35246975064547,agent.zip
10,6,1,12,0.024466666666666668,77.79934481012556,agent.zip
5,6,2,9,0.020533333333333334,61.243131592971544,agent.zip
5,3,3,9,0.040466666666666665,78.99785507408615,agent.zip
10,6,2,12,0.054533333333333336,75.10716681794847,agent.zip
5,6,3,9,0.05653333333333333,78.99717092921424,agent.zip
10,3,3,9,0.07013333333333334,83.59331542909298,agent.zip
10,6,2,9,0.043133333333333336,69.66455469360716,agent.zip
5,3,1,6,0.0015333333333333334,78.54065889735976,agent.zip
5,9,2,6,0.008266666666666667,73.64762691534719,agent.zip
5,3,3,12,0.026333333333333334,63.03283557950661,agent.zip
10,3,1,12,0.015466666666666667,77.80821526676664,agent.zip
10,6,3,6,0.05393333333333333,73.80890418697055,agent.zip
10,9,3,12,0.16866666666666666,85.5130729063726,agent.zip
20,9,1,9,0.043866666666666665,75.4860150129978,agent.zip
20,9,3,6,0.15013333333333334,72.24143228148114,agent.zip
20,9,2,6,0.08726666666666667,72.68839354012655,agent.zip
20,6,2,12,0.12786666666666666,75.29166656745406,agent.zip
20,6,2,6,0.0544,79.99939800390486,agent.zip
40,3,1,6,0.0192,79.16813335886657,agent.zip
40,3,1,9,0.03573333333333333,88.18533814468454,agent.zip
40,9,3,6,0.2172,65.7321024203586,agent.zip
