Number of Intruders,Intruder Size,Intruder Speed,Direction Change Interval,Avg Collisions per Step,Avg Deviation,Model
5,3,1,12,0.0022,56.735357217810844,agent.zip
5,9,2,6,0.010066666666666666,75.45470563715375,agent.zip
5,9,1,9,0.0044666666666666665,80.29525771600282,agent.zip
5,9,3,9,0.020866666666666665,70.63497561716314,agent.zip
10,9,1,12,0.027,68.92809295419286,agent.zip
5,6,1,12,0.003533333333333333,56.73918827630468,agent.zip
5,9,1,6,0.0020666666666666667,64.22225513132945,agent.zip
5,6,3,9,0.015866666666666668,70.63467396309055,agent.zip
5,6,3,12,0.04393333333333333,70.62228324993166,agent.zip
10,3,2,9,0.019466666666666667,77.95059332625038,agent.zip
10,6,1,9,0.020866666666666665,58.200033389865986,agent.zip
10,3,3,9,0.07073333333333333,72.62251802542876,agent.zip
20,3,3,9,0.09566666666666666,76.662037018335,agent.zip
20,3,2,12,0.0602,58.59011440723454,agent.zip
20,9,2,12,0.12813333333333332,64.71042348101258,agent.zip
20,3,2,9,0.045533333333333335,78.90418305734012,agent.zip
20,6,3,12,0.2026,89.19482074964725,agent.zip
20,6,2,6,0.044066666666666664,77.54413542859328,agent.zip
20,9,1,9,0.03166666666666667,78.8363881959695,agent.zip
40,6,1,6,0.023533333333333333,84.84286649426411,agent.zip
40,9,1,9,0.06273333333333334,82.78243957500702,agent.zip
40,6,2,12,0.18153333333333332,73.67563562650389,agent.zip
40,9,3,9,0.4074,81.8352924218846,agent.zip
40,6,3,12,0.3844,70.68721307837933,agent.zip
