Number of Intruders,Intruder Size,Intruder Speed,Direction Change Interval,Avg Collisions per Step,Avg Deviation,Model
5,9,3,12,0.05566666666666667,88.78811126624772,agent.zip
5,3,1,12,0.0,83.36547099904324,agent.zip
10,6,1,6,0.003,61.66503877807588,agent.zip
10,3,3,12,0.017,49.3245978531998,agent.zip
10,6,1,9,0.008333333333333333,95.78772490347554,agent.zip
10,9,1,9,0.011,95.72147185321187,agent.zip
20,3,2,9,0.009333333333333334,56.236279970174515,agent.zip
40,9,1,6,0.034333333333333334,63.78823252586727,agent.zip
5,9,1,9,0.0,81.31215399544125,agent.zip
5,3,3,12,0.010666666666666666,85.0862427414172,agent.zip
10,9,1,6,0.004666666666666667,79.88301150363014,agent.zip
10,6,3,9,0.027,80.12004997015153,agent.zip
40,9,1,12,0.2843333333333333,74.17059360296942,agent.zip
40,6,1,6,0.08133333333333333,62.20451012227668,agent.zip
40,3,1,12,0.022333333333333334,68.48046580772034,agent.zip
20,6,3,6,0.023666666666666666,59.630374558677,agent.zip
5,3,2,12,0.005333333333333333,74.28484422552334,agent.zip
20,3,1,6,0.019666666666666666,52.729477541111685,agent.zip
40,6,3,6,0.09733333333333333,57.53160572129002,agent.zip
40,6,2,12,0.22933333333333333,75.20946409842703,agent.zip
20,9,2,9,0.07733333333333334,79.06143245587695,agent.zip
20,9,2,6,0.16066666666666668,58.44276482226948,agent.zip
40,3,3,9,0.13666666666666666,89.48256951775186,agent.zip
40,3,1,6,0.023333333333333334,67.5819083737454,agent.zip
