Number of Intruders,Intruder Size,Intruder Speed,Direction Change Interval,Avg Collisions per Step,Avg Deviation,Model
30,3,2,6,0.33055555555555555,57.78774766656253,agent.zip
30,9,2,6,0.6,57.943809823880116,agent.zip
30,3,2,9,0.33055555555555555,57.78774766656253,agent.zip
30,6,2,9,0.5,57.92425709895175,agent.zip
30,6,2,6,0.5,57.92425709895175,agent.zip
40,3,2,9,0.3638888888888889,64.16695349768912,agent.zip
40,6,3,9,0.5583333333333333,66.1704173083691,agent.zip
40,9,2,12,0.6611111111111111,64.1185635410249,agent.zip
40,3,2,6,0.3638888888888889,64.16695349768912,agent.zip
40,6,3,6,0.5583333333333333,66.1704173083691,agent.zip
