Number of Intruders,Intruder Size,Intruder Speed,Direction Change Interval,Avg Collisions per Step,Avg Deviation,Model
5,9,2,12,0.0204,66.62028022531398,agent.zip
5,9,1,12,0.015,73.70881160169793,agent.zip
10,6,3,12,0.09313333333333333,58.39025651142709,agent.zip
10,3,1,12,0.0138,75.62667195540217,agent.zip
10,3,3,12,0.0652,58.38467447839257,agent.zip
10,6,2,12,0.0724,83.56252881865515,agent.zip
10,9,1,6,0.023533333333333333,73.83989713320724,agent.zip
10,6,3,9,0.07993333333333333,64.22719512988343,agent.zip
10,6,3,6,0.042,63.08890546496673,agent.zip
20,6,3,6,0.09326666666666666,75.06413011773813,agent.zip
20,9,1,12,0.04753333333333333,73.7813612161343,agent.zip
20,3,1,6,0.014866666666666667,58.5047756682598,agent.zip
20,6,3,9,0.164,70.00395821020106,agent.zip
20,9,2,6,0.061066666666666665,68.55670937283006,agent.zip
20,3,3,6,0.06566666666666666,70.89758179324154,agent.zip
20,3,1,12,0.0184,73.85401597638955,agent.zip
40,3,3,9,0.20313333333333333,80.16146935111091,agent.zip
40,3,1,12,0.04766666666666667,78.79920322596529,agent.zip
40,3,2,9,0.10246666666666666,67.90017834517371,agent.zip
40,6,2,12,0.2024,93.35959555839864,agent.zip
40,6,1,12,0.08446666666666666,60.9588822734215,agent.zip
40,9,3,12,0.4732,72.3191218966736,agent.zip
40,6,2,6,0.08073333333333334,81.50945574213087,agent.zip
40,9,2,6,0.0818,82.78533199878696,agent.zip
